response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula,Dimens,AG_BG,Ecos_Function,Tr_Group,Trophic_level,flux_out_stock,flux_in_stock,Explanations to response
BG.Omnivores.Stock,leg.ef,0.001,0.2628482006874269,0.7944877194688975,0.06836613143968202,-0.05445077399207354,-0.03867718677130583,-0.003277093360459621,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,gr.ef,0.152,0.2628482006874269,6.398606612051235e-4,12.763463810725206,0.7897391837785895,0.5623960671953163,0.04765145998471877,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,sh.ef,0.003,0.262848200687427,0.6658110296239259,0.18810797072451163,0.09347947004603907,0.06609500030008564,0.005608980097617147,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,th.ef,0.036,0.2628482006874269,0.1089166314269509,2.635720618278198,-0.35283014667880486,-0.25705341397256154,-0.02173200575716307,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,FDis_pa,0.022,0.2793880685718754,0.20915990587538463,1.6066771883957907,3.671978857853452,2.1643281998141126,0.020696956510609765,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,FDis,0.017,0.09824555162781491,0.26159907879645733,1.2797463577710397,3.7812229565241995,2.609032557345167,0.02722554811419256,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Omnivores.Stock,FDbranch,0.023,0.05907323524682512,0.1890909790579442,1.7564513193944216,0.05044565903803261,0.05146894107947066,0.024342138045858448,-0.19999999999999996,(BG.Omnivores.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,BG,NA,Omnivores,3,BG.Omnivores,BG.Omnivores,Biomass stock of BG Omnivores
BG.Decomposers.Stock,sowndiv,0.009,0.1033951728872318,0.42926409311128555,0.6320223347462601,0.116992174363918,0.18349655452547953,0.04542127931734128,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,numfg,0.019,0.09323175315033332,0.22937783380845955,1.4688817554899107,-0.24190171881762537,-3.6415295935876295,-0.08090730221978432,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,leg.ef,0.012,0.10339517288723181,0.34948521674225685,0.8869996610979056,-0.37712432969514553,-6.014579981595482,-0.05782784642993103,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,gr.ef,0,0.10339517288723184,0.9832655971051416,4.4306114990811166e-4,0.008946857407841326,0.14100270111413948,0.0013556861112803676,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,sh.ef,0.003,0.10339517288723181,0.6484375583642248,0.20965325840537927,-0.1897591474221879,-3.002439189194856,-0.028912609346413157,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,th.ef,0.013,0.10339517288723182,0.3296697666246039,0.9633792773192238,-0.4101605795693217,-6.571820245701662,-0.06304634138949022,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,FDis_pa,0.016,0.11803055524288748,0.28483854286610194,1.1615785229136093,6.022175237378597,78.8051177538775,0.08551367471911596,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,FDis,0.007,0.08215680702238858,0.45733228766880374,0.5582536589119057,4.392820134254256,60.271537210293396,0.07136860034322381,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
BG.Decomposers.Stock,FDbranch,0.002,0.07698351820736042,0.7001887767221442,0.14941580177756725,-0.025406686069011922,-0.33508720784889984,-0.017983288626684805,0.10000000000000009,(BG.Decomposers.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,BG,NA,Decomposers,2,BG.Decomposers,BG.Decomposers,Biomass stock of BG Decomposers
Soil.Microorganisms.Stock,sowndiv,0.014,0.5670256483202426,0.3237507586535824,0.9874100279607853,0.15686592272955435,0.005633528451282228,0.08091663325532548,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,numfg,0.017,0.4838179083916398,0.2659990415218819,1.2561828239321287,0.1850692674104522,0.0932663532270741,0.12024159729887049,1.4000000000000004,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,leg.ef,0.03,0.5670256483202426,0.14264834477934307,2.1976293706079644,0.6367798197167618,0.22835734132347252,0.1274009178661945,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,gr.ef,0.073,0.5670256483202425,0.02068922003677863,5.600267178731934,-1.0790269604780027,-0.38605432186281785,-0.21538030994092136,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,sh.ef,0.061,0.5670256483202426,0.035625824923225115,4.588113986044197,0.9522659455849088,0.3415334208424001,0.1908412008479254,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,th.ef,0.015,0.5670256483202426,0.3043077425505281,1.0706609206719044,0.4638424431909517,0.16632800940023262,0.09259029496256235,1.6,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,FDis_pa,0.023,0.5742089732749371,0.1991361514223855,1.6803443698551537,6.545756540429542,2.821378532273024,0.17765129145282987,1.5,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,FDis,0.007,0.4785642589106914,0.4826177392245574,0.4979501699810167,-3.4288284459542115,-1.7211822205268823,-0.11826265563128953,1.4000000000000004,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
Soil.Microorganisms.Stock,FDbranch,0.019,0.4582469868871107,0.23220129328910177,1.4507099166899016,0.0665035786463034,0.0332085024060415,0.10341568692885081,1.4000000000000004,(Soil.Microorganisms.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,BG,NA,Decomposers,2,Soil.Microorganisms,Soil.Microorganisms,Biomass stock of soil microorganisms
AG.Litter.Stock,sowndiv,0.001,0.3989609639709242,0.805841718191241,0.060867667980971124,0.024967882620844997,0.0547891327433846,0.021278065152318996,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,numfg,0.023,0.22469350038624714,0.18742603122422063,1.7703372552159926,0.20625718222275294,4.625950971537954,0.161254247234122,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,leg.ef,0.134,0.3989609639709243,0.0014718930993846135,10.950682777415649,0.9112576899132738,19.82353105965892,0.2990329121226244,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,gr.ef,0.067,0.39896096397092423,0.02649429058749388,5.135272393918356,-0.6623967697869542,-14.702678884339718,-0.22178616259416153,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,sh.ef,0.022,0.39896096397092423,0.20973554284829826,1.6021572907620762,0.36074661953856046,7.897369352120002,0.11931684971946518,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,th.ef,0.003,0.3989609639709241,0.6370656583712624,0.22452732710005618,0.13617194913503405,2.9820550230778125,0.04488447254221373,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,FDis_pa,0.007,0.40291692942264673,0.4981074977654927,0.46378401141537534,-2.6298112370798665,-60.66146156089453,-0.10327620647586795,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,FDis,0,0.20619599857636584,0.945469477490589,0.004710037414038305,-0.3151803883344373,-7.124944444235283,-0.013236789237162191,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
AG.Litter.Stock,FDbranch,0.001,0.1939881174452663,0.7498408515676475,0.10241461875618768,0.016509872011383774,0.373962093121541,0.031488002262232105,0.20000000000000018,(AG.Litter.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,AG,NA,Detritus,1,AG.Litter,AG.Litter,Standing stock of AG litter
SOM.Stock,sowndiv,0.033,0.4832441196411975,0.12584793815408976,2.399143307914027,0.46942919839339187,0.20347857210063772,0.13907299965993286,0.7000000000000002,(SOM.Stock ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,numfg,0.002,0.4802582156257458,0.7114458095024381,0.1378929710611769,-0.24779054867039219,-0.6585167250153366,-0.040398326861540025,0.8000000000000003,(SOM.Stock ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,leg.ef,0.002,0.48324411964119757,0.6891927408742058,0.16127375015164186,-0.3311738759597558,-1.4352517588918374,-0.038102414287231226,0.7000000000000002,(SOM.Stock ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,gr.ef,0.008,0.48324411964119757,0.4612376453803002,0.5488340306614783,-0.6485009264545059,-2.8108166762542623,-0.0746202893120226,0.7000000000000002,(SOM.Stock ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,sh.ef,0.001,0.4832441196411975,0.7719422510919254,0.08464850329537102,0.24832071962030422,1.0759840076160856,0.028609586253090843,0.7000000000000002,(SOM.Stock ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,th.ef,0,0.4832441196411975,0.9051896051606756,0.01428846406688389,0.10287253589167286,0.44575574885587343,0.011807660531525325,0.7000000000000002,(SOM.Stock ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,FDis_pa,0.026,0.49706839916689255,0.17594841249397758,1.869136275207966,-25.474152814493635,-68.06603475690565,-0.2039408808763298,0.8000000000000003,(SOM.Stock ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,FDis,0.016,0.487704634082632,0.27381500966562333,1.2155169577349096,-21.384868465538226,-56.95829215423414,-0.18622782145321917,0.8000000000000003,(SOM.Stock ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
SOM.Stock,FDbranch,0.024,0.47127588871594556,0.17983786327612458,1.8330129324315894,0.2974163387909331,0.7943081865058588,0.11770448108900615,0.8000000000000003,(SOM.Stock ^ lambda -1)/lambda ~ block + FDbranch,stock,BG,NA,Detritus,1,SOM,SOM,Standing stock of soil organic carbon
